3,532538,104304300
3,532477,254353170
3,500165,140119200
3,532478,68745300
3,532432,56677920
3,511431,306954560
3,500575,231619500
3,507685,632029580
3,532300,28742480
3,532648,356059080
3,505537,547455930
3,532779,168215950
3,533228,121395120
3,523642,64665890
3,532667,3014639400
3,500459,9413690
3,500870,197824000
3,570001,503392230
3,526612,5932000
3,532659,1340587920
3,524816,85410920
3,503806,27562080
3,500408,17125900
4,512573,14078650
4,506197,41258800
4,524742,24176000
4,500171,81015390
4,532767,74445000
4,514043,42336510
4,521016,80934000
4,500093,413652360
4,539523,11956500
4,539436,49440480
4,539524,14951880
4,500670,91697210
4,500003,123580000
4,533271,80474070
4,511196,15173400
4,507717,12505000
4,505242,3107090
4,531508,40704720
4,500033,5138640
4,526797,55182150
4,533033,2720610
4,538835,67752410
4,532940,43129620
4,514034,30292640
4,526947,16650000
4,530517,27629900
4,505192,5933520
4,512599,274952500
4,532890,41303470
4,570001,503392230
4,533281,47956440
4,519600,73165400
4,532443,5852700
4,533400,914370600
4,532482,103972930
4,524200,13929570
4,532548,59986710
4,539844,141728580
4,539807,10690600
4,533217,18348500
4,509496,74475840
4,502937,59807190
4,539289,11437090
4,500271,112253400
4,500304,109395000
4,539551,38828590
4,532504,5972510
4,539332,38504160
4,532944,53204730
4,539150,69265800
4,539450,28924200
4,539437,1324884210
4,540376,49926720
4,530549,26441910
4,501425,23722480
4,538567,15383130
4,523398,7069660
4,538666,22555000
4,534309,90000000
4,532221,60992220
4,500135,67578370
4,540173,26502720
4,532374,179224200
4,532418,238407050
4,508869,76518750
4,500877,285054000
4,532331,22881300
4,500710,12949200
4,533573,49014160
4,532480,230543900
4,532309,20840370
4,522275,64011750
4,500008,81990240
4,500425,774401550
4,520077,119120150
4,523395,2816250
4,500002,52977000
4,539268,22000000
4,500410,93893500
4,532683,35841600
4,523204,30933450
4,500488,5312250
4,532921,890509360
4,533096,1157081700
4,515030,111821860
4,500477,1422938000
4,500820,450823060
4,506820,6250000
4,532830,46709130
4,500027,14534380
4,524804,269178200
4,532215,1674526700
4,500042,11687220
4,500048,19156700
4,532430,12807120
4,532977,136002960
4,533229,48675000
4,500031,36440640
4,500034,214441890
4,532978,60469780
4,500032,793492000
4,500490,58985820
4,523319,43321520
4,500038,144555900
4,532525,210300120
4,532134,944705600
4,532149,232032900
4,500043,60408160
4,506285,10959740
4,509480,242738250
4,500049,558407500
4,500493,123380820
4,500103,905612000
4,500547,520620480
4,532454,1319142000
4,534816,517890240
4,532523,70000000
4,500335,28491850
4,526612,5932000
4,500067,52554700
4,500020,95006100
4,500530,8851090
4,500825,58800490
4,539448,36146800
4,533293,59291740
4,500355,97234500
4,500260,138084660
4,513023,98216800
4,524230,110337600
4,539889,19346450
4,500330,35600980
4,532805,231911840
4,500111,121263840
4,532712,995592000
4,500227,10946500
4,500325,1654369110
4,500390,136754800
4,532939,701281500
4,532915,87383660
4,535322,39413430
4,532889,18474000
4,500366,80407040
4,531882,47471200
4,532955,770218020
4,523385,5372280
4,500228,1039404600
4,532705,127495680
4,512237,48181230
4,500219,317514540
4,532532,1508123340
4,540047,20515500
4,532209,227845660
4,540133,129179160
4,532617,28399250
4,540115,7118300
4,540005,15351390
4,532286,347709120
4,533155,36271400
4,530019,70083640
4,535648,23642920
4,532926,59955720
4,532714,125973120
4,532400,163924170
4,539957,17780040
4,539207,21742080
4,500233,84237140
4,522287,62919010
4,500165,140119200
4,533248,275560800
4,500690,227132460
4,532702,287429880
4,500179,93626400
4,532281,564479200
4,500180,2022460830
4,532181,82680000
4,500878,19820500
4,500084,66278500
4,500187,38316880
4,532662,69824400
4,533162,298978200
4,531531,38042000
4,517354,237444900
4,500182,127806080
4,532129,87588120
4,500183,656869810
4,500440,1390796400
4,532822,1260591150
4,530005,221168880
4,535789,305131680
4,533122,501998610
4,532832,245761360
4,532814,86452560
4,500850,603457140
4,540025,15628200
4,530965,1019739840
4,532388,417303930
4,532612,37781500
4,532514,70000000
4,532187,496393120
4,532777,69036120
4,500209,1998341280
4,500210,8207680
4,532706,49193580
4,539876,413652360
4,524494,68147460
4,530007,108870240
4,506943,37320800
4,532644,23070300
4,500380,63541800
4,523405,269875000
4,533148,410013750
4,532652,282687000
4,532899,29693650
4,500251,222654400
4,533655,98991600
4,504973,93719000
4,532505,296348320
4,512070,354865700
4,532755,623000320
4,500411,45279280
4,500413,117351040
4,532493,67557360
4,522113,17000000
4,500114,417259420
4,500420,49074670
4,532779,168215950
4,512179,16371160
4,509930,63513500
4,509243,4211350
4,532667,3014639400
4,503310,61930400
4,517385,16789920
4,532276,208043970
4,517506,3492300
4,532800,651456800
4,532343,199536960
4,531426,42218710
4,500770,175781640
4,532301,70972600
4,500483,71250000
4,532540,532015560
4,500408,17125900
4,500800,416545800
4,501301,14875650
4,500570,1934426680
4,500400,1812198580
4,513010,6930000
4,500470,670138350
4,500185,515459040
4,513599,92521800
4,500104,497781690
4,500696,714210750
4,500188,253519200
4,517174,2210500
4,532873,286442640
4,500010,1585931000
4,532174,5822076000
4,532835,5000000
4,500116,370586700
4,500106,681435170
4,532636,209614020
4,533177,72371200
4,532966,56551880
4,532947,151123500
4,500875,8491296800
4,532531,54515090
4,500285,233785500
4,532872,69128920
4,524715,1079644500
4,532733,82757850
4,500403,105064000
4,533206,413662600
4,500472,24257180
4,533228,121395120
4,524208,36954000
4,523756,166018380
4,503806,27562080
4,532710,90932630
4,500674,9212400
4,534139,59776250
4,540065,89785440
4,500295,1096936780
4,532659,1340587920
4,523598,167687640
4,532638,27556650
4,500387,8709250
4,532670,390100620
4,532370,13356200
4,532498,36925280
4,511218,145205120
4,500550,89030000
4,532795,206513320
4,532784,37558950
4,532725,24432300
4,532218,1802312000
4,532749,73708800
4,539871,8595840
4,500112,3189401600
4,512529,82870240
4,539874,29820750
4,500113,1032631250
4,502355,40596780
4,532254,21338310
4,533344,224799050
4,530239,50912800
4,532515,25651220
4,533326,94726350
4,514162,271277100
4,538268,16385290
4,532538,104304300
4,506690,45438500
4,532477,254353170
4,507878,1960975500
4,532478,68745300
4,532432,56677920
4,500173,35152000
4,511431,306954560
4,502986,21797560
4,511389,113716060
4,532401,219745900
4,500575,231619500
4,533023,4742000
4,532144,153831080
4,500238,31718000
4,507685,632029580
4,532300,28742480
4,530813,72970900
4,532648,356059080
4,505537,547455930
4,504067,13000990
4,531335,10549440
4,532927,19887500
4,500292,70250030
4,532953,143844480
4,533269,38739020
4,507880,66418990
4,509966,6485640
4,521248,21850000
4,524404,208750140
4,521064,107011590
4,500148,38271830
4,505533,46670400
4,511012,436352580
4,500101,144681040
4,532483,203078600
4,532938,34095600
4,513375,105635600
4,500870,197824000
4,532885,304347360
4,500040,54731040
4,500085,178952670
4,500110,49140630
4,511243,60943740
4,500087,506817360
4,532210,571011750
4,539336,39926620
4,532539,25061510
4,540153,16879560
4,540064,150977920
4,512161,9155400
4,500092,23540550
4,532321,255936250
4,500480,135828000
4,532175,60785640
4,533151,55162800
4,533278,1241481800
4,500830,133273140
4,531344,104799063
4,506395,105000840
4,532179,309705120
4,533144,86516850
4,534804,29440000
4,532772,239601960
4,523367,58469760
4,532868,445993750
4,500096,563686720
4,533309,30248440
4,500645,43220450
4,532848,136658160
4,533137,81490920
4,532121,228273500
4,511072,156563000
4,539254,274952500
4,532839,383736600
4,532526,62943660
4,532488,127424640
4,500124,122592100
4,500125,96729050
4,500840,177186390
4,532922,482683540
4,522074,107749400
4,531162,61281360
4,532178,276288340
4,532700,13824300
4,533261,23432750
4,500495,66191580
4,505200,13332900
4,500086,459000000
4,531599,55128230
4,505790,8142330
4,500469,1687000420
4,500144,74940110
4,500940,59565600
4,532809,305817300
4,532843,150105450
4,511676,31233580
4,532754,2293659100
4,511288,149241230
4,532155,625782480
4,532622,81546000
4,532345,47618280
4,507815,8146250
4,500676,11775680
4,500660,21175750
4,532296,152370720
4,500163,14558600
4,532424,126022370
4,500164,84035000
4,533150,54090500
4,533107,228223860
4,500302,82830240
4,533179,44800000
4,532522,375000000
4,500680,16469280
4,503100,55104120
4,500331,153802500
4,532810,844826240
4,532898,2197267800
4,522205,102061920
4,533274,112500000
4,500338,125839250
4,500459,9413690
4,532693,209220480
4,533758,13918100
4,532461,744788800
4,535755,315795120
4,532497,79823400
4,500339,181626840
4,531500,135819600
4,500790,35673920
4,532798,230328780
4,513683,152856800
4,532654,54728000
4,532819,112558660
4,524084,4833640
4,517334,477152940
4,532892,31584740
4,526299,84161600
4,534091,43348300
4,533398,99864000
4,500294,444745600
4,533098,2154457410
4,532541,42339780
4,526371,790972500
4,532555,2473639500
4,524816,85410920
4,532234,463902960
4,532524,248646720
4,532689,35054250
4,532827,5688540
4,535754,127018780
4,500315,121159500
4,534809,44775000
4,523642,64665890
4,500672,7035250
4,533273,81483600
4,500312,2694979350
4,533106,184348450
4,532880,45725250
4,532466,22121060
4,508989,88752040
4,500300,322098210
4,500620,105543900
4,501455,119661430
4,506076,45395200
4,500247,1048723620
4,533519,544273820
4,500253,302797800
4,500252,7230960
4,534690,168473360
4,500303,54702480
4,500510,802350760
4,523457,21321000
4,500257,239292350
4,513377,100000000
4,533286,26637600
4,500290,2459780
4,524000,75827200
4,500108,277200000
4,532720,273007200
4,500520,465819000
4,532756,94522000
4,533088,22195250
4,532313,25145575
4,531213,437788000
4,500109,192785890
4,531642,516148400
4,532500,132915200
4,539083,31068520
4,540222,23266320
4,539118,27372900
7,500002,52977000
7,532683,35841600
7,500472,24257180
7,500550,89030000
7,532667,3014639400
7,500411,45279280
7,533269,38739020
7,522275,64011750
7,500049,558407500
7,500103,905612000
7,505790,8142330
7,517354,237444900
7,500252,7230960
7,500510,802350760
7,533107,228223860
7,532725,24432300
7,532144,153831080
7,513375,105635600
7,532710,90932630
7,500048,19156700
7,534309,90000000
7,532953,143844480
7,500093,413652360
7,501455,119661430
7,522287,62919010
7,532756,94522000
8,523385,5372280
8,539876,413652360
8,500067,52554700
8,534809,44775000
8,531500,135819600
8,517385,16789920
8,517506,3492300
8,500114,417259420
8,511389,113716060
8,500238,31718000
10,500106,681435170
10,534309,90000000
10,513599,92521800
10,500104,497781690
10,500116,370586700
10,532814,86452560
10,530965,1019739840
10,532388,417303930
10,532209,227845660
10,513377,100000000
10,533286,26637600
10,500108,277200000
10,500109,192785890
10,533098,2154457410
10,526371,790972500
10,532555,2473639500
10,532234,463902960
10,513683,152856800
10,500312,2694979350
10,533106,184348450
10,500315,121159500
10,532810,844826240
10,532898,2197267800
10,532461,744788800
10,524230,110337600
10,532955,770218020
10,533206,413662600
10,523598,167687640
10,500112,3189401600
10,500113,1032631250
10,532276,208043970
10,532505,296348320
10,532477,254353170
10,532480,230543900
10,532418,238407050
10,500048,19156700
10,523319,43321520
10,532525,210300120
10,532134,944705600
10,532149,232032900
10,500049,558407500
10,500103,905612000
10,500547,520620480
10,532483,203078600
10,532885,304347360
10,500110,49140630
10,533278,1241481800
10,531344,104799063
10,532179,309705120
10,532121,228273500
10,532178,276288340
10,532155,625782480
10,532181,82680000
10,532401,219745900
11,526299,84161600
11,500408,17125900
11,533261,23432750
11,532400,163924170
11,532706,49193580
11,532944,53204730
11,532515,25651220
11,532454,1319142000
11,534816,517890240
11,533151,55162800
11,532839,383736600
11,500144,74940110
11,532281,564479200
11,500183,656869810
11,532822,1260591150
11,500209,1998341280
11,532705,127495680
11,535648,23642920
11,500108,277200000
11,532819,112558660
11,532712,995592000
11,532733,82757850
11,532800,651456800
11,500483,71250000
11,532540,532015560
11,532466,22121060
11,532689,35054250
11,532755,623000320
11,507685,632029580
11,505537,547455930
12,532215,1944881502
12,532134,1097849729
12,500469,1958970734
12,500180,1390820438
12,532174,6355960607
12,532187,575915120
12,500247,1217448132
12,532461,865524860
12,500112,3608473422
12,532648,383034257
13,532977,136002960
13,500493,123380820
13,500530,8851090
13,500480,135828000
13,505200,13332900
13,500182,127806080
13,500290,2459780
13,500520,465819000
13,532500,132915200
13,517334,477152940
13,500570,1934426680
13,500086,459000000
13,500477,1422938000
14,533278,1241481800
14,500440,1390796400
14,500188,253519200
14,500228,1039404600
14,532286,347709120
14,526371,790972500
14,500295,1096936780
14,500113,1032631250
14,500470,670138350
14,532234,463902960
15,500547,799044087
15,500870,303618669
15,532155,960445870
15,500104,763991297
15,530965,1565088429
15,500312,3624261598
15,533106,282936387
15,532522,575546956
15,500325,718544212
15,532514,107435432
21,532868,445993750
21,533150,54090500
21,532873,286442640
21,532832,245761360
21,533273,81483600
21,503100,55104120
21,533274,112500000
21,532784,37558950
21,507878,1960975500
21,532880,45725250
22,532667,3014639400
22,532754,2293659100
22,533148,410013750
22,533098,2154457410
22,532555,2473639500
22,532524,248646720
22,532898,2197267800
22,500390,136754800
22,532939,701281500
22,500550,89030000
22,500400,1812198580
22,500411,45279280
22,532779,168215950
22,500002,52977000
22,533096,1157081700
22,500103,905612000
22,500084,66278500
22,500093,413652360
23,540403,3540750
23,540005,15351390
23,540376,49926720
23,540124,4293000
23,540136,12860000
23,540153,16879560
23,540180,20014720
23,540065,89785440
23,540133,129179160
23,540025,15628200
23,540115,7118300
23,540203,4878300
23,540173,26502720
23,540366,10269900
23,540530,200190000
23,540425,5255270
23,540497,7632900
23,539978,7607460
23,539957,17780040
23,540222,23266320
23,540047,20515500
23,540048,7802080
25,532898,3265562578
25,532215,2242418341
25,500010,836745292
25,500875,4332822713
25,500209,1135846947
25,500510,775543545
25,500257,355634458
25,500520,692296631
25,532500,195110951
25,532454,1960498739
25,500087,753228079
25,532868,662832496
25,500124,182195440
25,532155,930033130
25,500390,203243937
25,500295,1630259042
25,524715,1604559388
25,500570,2472888441
25,500470,995954484
25,512070,527398686
25,500247,1387606837
25,532174,4167875546
25,532540,455102366
25,500440,2066990959
25,500182,189944417
26,500034,200024215
26,532321,223033598
26,531642,343082522
26,524804,224364958
26,500530,6293078
26,505200,8199911
26,534816,389615034
26,517334,345514730
26,535789,244845619
26,500825,37020540
26,532483,162194919
26,500087,476636195
26,533278,935052777
26,500830,90178756
26,500480,105958354
26,532868,445867864
26,500096,437733718
26,532488,118598405
26,500124,181109892
26,500086,328166046
26,500469,1354068984
26,532754,1527081258
26,532155,881697457
26,532296,140565820
26,532424,108363218
26,500300,224725039
26,532281,308899630
26,500180,2430500708
26,500182,87221640
26,500440,1192370951
26,500104,738758230
26,500696,747403562
26,500188,246583345
26,532873,286361789
26,500010,1272800290
26,532174,5354515463
26,500116,374988716
26,532921,590732561
26,500875,9840867781
26,532822,950426421
26,530965,1432608936
26,532187,542355559
26,500209,1991579267
26,500228,1184099257
26,500425,957349444
26,500477,1032014411
26,500820,300526426
26,532215,1413765657
26,532977,103406033
26,532134,786922585
26,532149,194103348
26,500493,108244636
26,500103,628634526
26,500547,594548869
26,532454,1567830325
26,500111,97407090
26,532712,719831822
26,500325,1419328403
26,500390,105986614
26,532939,544585126
26,532955,664817373
26,500295,1302102879
26,511218,116638300
26,500550,62937120
26,500112,3040609964
26,500113,836279000
26,524715,991870236
26,500770,229140519
26,532540,594010897
26,500800,376004067
26,500570,2262923000
26,500400,2120474207
26,500470,999052540
26,532755,623685179
26,500114,357587249
26,512070,233207005
26,532538,126702108
26,532477,214810933
26,532478,42782581
26,532432,33950567
26,507685,789822767
26,532648,531995495
26,505537,392945625
26,526371,530340297
26,532555,2530518147
26,500790,26555984
26,500312,2935470473
26,532810,678619986
26,532898,1684850713
26,532461,632914744
26,532286,271531652
26,500247,1127838038
26,500253,258072219
26,500510,1051768582
26,500257,208737617
26,532720,383957315
26,500520,738493125
26,532500,126315942
26,500002,43089978
26,500410,108884999
27,539997,830080
27,539963,966460
27,539939,1106190
27,539985,1816830
27,539982,2457540
27,539986,3190590
27,540152,3558800
27,540150,858880
27,540205,3809970
27,540144,2961900
27,540146,3951180
27,540151,4647510
27,540148,1242000
27,540147,2327400
27,540519,1099840
27,540455,2134400
27,540492,5836050
27,540394,1345950
27,540393,3696300
27,540377,1651100
27,540395,1332720
27,540396,5326860
27,540332,1111590
27,540358,1527600
27,540080,3381790
27,540078,987000
27,540082,2321200
27,540079,888440
27,540072,4228800
27,540402,1123200
27,540401,1509740
27,540426,3374330
27,540405,1012500
27,540027,2161900
27,540416,969570
27,540404,1222550
27,540252,1120600
27,540145,982800
27,540125,6608000
27,540468,891000
27,540269,3346110
27,539921,4347000
27,540084,4788190
28,533271,98186707
28,532514,58735568
28,539448,44102843
28,532702,241176532
28,500185,2341588699
28,532947,184386334
28,532532,6850989693
28,500510,296099627
28,500294,2020356983
28,500312,2266179870
28,533106,386615386
28,533344,274278142
28,532710,413081937
28,500575,1052183707
28,500400,1520578752
28,532810,1030775580
28,532898,1843682456
28,500390,114748155
28,532939,588430959
28,532955,939745818
28,533098,1950725914
28,532155,525081276
28,500620,128774498
28,533248,336212738
28,500084,55612933
28,523204,64873601
28,532921,1086513722
28,532555,2075580295
28,532617,34650029
29,534309,90000000
29,526173,53784610
29,500048,19156700
29,523319,43321520
29,532485,8878800
29,500049,558407500
29,500103,905612000
29,524663,17703800
29,500547,520620480
29,500110,49140630
29,533278,1241481800
29,531344,104799063
29,523618,7280000
29,532178,276288340
29,532155,625782480
29,513599,92521800
29,524013,7643610
29,500449,27540930
29,500104,497781690
29,523610,48000000
29,532189,4288450
29,530965,1019739840
29,513377,100000000
29,533286,26637600
29,500108,277200000
29,500109,192785890
29,533098,2154457410
29,526371,790972500
29,532555,2473639500
29,532234,463902960
29,523630,49057800
29,513683,152856800
29,500312,2694979350
29,533106,184348450
29,532810,844826240
29,532898,2197267800
29,524230,110337600
29,532955,770218020
29,533206,413662600
29,505141,2579520
29,523598,167687640
29,512531,6000000
29,500113,1032631250
30,533519,544273820
30,500253,302797800
30,533148,410013750
30,500228,1039404600
30,500116,370586700
30,500164,84035000
30,500104,497781690
30,535789,305131680
30,532814,86452560
30,500850,603457140
30,500480,135828000
30,532488,127424640
30,500086,459000000
30,532754,2293659100
30,500676,11775680
30,500660,21175750
30,532296,152370720
30,500002,52977000
30,533096,1157081700
30,522275,64011750
30,508869,76518750
30,500477,1422938000
30,532978,60469780
30,500490,58985820
30,532149,232032900
30,500049,558407500
30,500493,123380820
30,532523,70000000
30,532483,203078600
30,500870,197824000
30,500830,133273140
30,531344,104799063
30,512599,274952500
30,532234,463902960
30,513683,152856800
30,533273,81483600
30,532466,22121060
30,500302,82830240
30,500111,121263840
30,500390,136754800
30,533206,413662600
30,511218,145205120
30,532733,82757850
30,500770,175781640
30,500483,71250000
30,500800,416545800
30,523395,2816250
30,509480,242738250
30,500008,81990240
30,526612,5932000
30,532720,273007200
30,532478,68745300
30,532522,375000000
30,532779,168215950
30,512070,354865700
30,532477,254353170
30,532300,28742480
30,500109,192785890
30,526299,84161600
30,539876,413652360
30,531642,516148400
30,500092,23540550
30,531162,61281360
30,517354,237444900
30,532286,347709120
30,500165,140119200
30,500290,2459780
30,532827,5688540
30,500459,9413690
30,532712,995592000
30,532939,701281500
30,500420,49074670
30,507815,8146250
30,500271,112253400
30,531500,135819600
30,500303,54702480
30,532331,22881300
30,506285,10959740
30,539523,11956500
30,532885,304347360
30,539437,1324884210
30,500400,1812198580
30,500113,1032631250
30,532343,199536960
30,535755,315795120
31,539871,8595840
31,539874,29820750
31,517080,54104520
31,512161,9155400
31,533292,60878580
31,526397,3427800
31,531978,2919750
31,539524,14951880
31,532749,73708800
31,506260,7266240
31,523694,8709960
31,532610,10921400
31,516064,3404600
31,506074,39044750
31,500136,17512740
31,500101,144681040
31,523574,142950720
31,570002,11025000
31,507488,3801720
31,532959,395569020
31,500166,5616000
31,509079,15470000
31,523768,17052000
31,515030,111821860
31,539336,39926620
31,535467,6229440
31,514010,19837500
31,523716,39917280
31,533271,80474070
31,500184,108786080
31,526217,4465760
31,532888,18653940
31,532659,1340587920
31,533138,7021440
31,524164,16299740
31,519588,3700740
31,533758,13918100
31,500097,20234750
31,532395,10950400
31,502137,3081760
31,532811,25455440
31,513349,11000350
31,532351,94345700
31,523736,11208000
31,511676,31233580
31,532511,6713660
31,531599,55128230
31,532768,4737600
31,505790,8142330
31,500469,1687000420
31,526881,21657130
31,500144,74940110
31,500940,59565600
31,532809,305817300
31,533638,11695010
31,532843,150105450
31,536507,66502100
31,507717,12505000
31,522163,37493960
31,532839,383736600
31,532526,62943660
31,523618,7280000
31,500125,96729050
31,500840,177186390
31,523754,12452850
31,500123,1982000
31,505700,48246000
31,500128,139212450
31,532178,276288340
31,532700,13824300
31,533261,23432750
31,500495,66191580
31,500135,67578370
31,531508,40704720
31,508906,7865730
31,533264,1325079250
31,522074,107749400
31,532508,95872800
31,500650,6034080
31,500139,16308100
31,533320,3693650
31,533333,31164000
31,500033,5138640
31,533400,914370600
31,500171,81015390
31,532543,14275520
31,509550,84834810
31,533192,68031000
31,502937,59807190
31,509557,10503360
31,530343,100238970
31,524019,3027750
31,532630,18511840
31,530655,8802400
31,505710,70278860
31,533193,35199420
31,526797,55182150
31,506076,45395200
31,524226,38987120
31,517271,65780000
31,524669,3913220
31,522073,8445600
31,532783,50659700
31,533217,18348500
31,531633,12000000
31,500199,8622600
31,532907,38770880
31,533257,150414600
31,533033,2720610
31,509496,74475840
31,539542,6565780
31,504741,14534400
31,533329,26558700
31,521016,80934000
31,532717,2761200
31,532150,44919770
31,538835,67752410
31,533181,7660640
31,500259,16530000
