1,1.0.0,
1007737,602,FUTCUR,EURINR,0,0,27-DEC-2017,0,,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28-DEC-2016,29-DEC-2017,2,2,1,1,25000,0,0,0,1007737,0,0,0,0,0,0,0,0,0,0,0,27-DEC-2017,27-DEC-2017,0,1000,0,EURINR17DECFUT,0,0,0,7,0,M,0,0,0,0,0,0,0,752925000,N
1007109,600,OPTCUR,USDINR,0,0,28-JUN-2017,695000000,PE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28-SEP-2016,30-JUN-2017,5,1,1,1,25000,0,0,0,1007109,0,0,0,0,0,0,0,0,0,0,0,28-JUN-2017,28-JUN-2017,0,1000,0,USDINR17JUN69.5000PE,0,0,0,7,0,Q,0,0,0,0,0,0,0,45725000,N
1008666,600,OPTCUR,USDINR,0,0,27-JUL-2017,672500000,CE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26-APR-2017,31-JUL-2017,5,1,1,1,25000,0,0,0,1008666,0,0,0,0,0,0,0,0,0,0,0,27-JUL-2017,27-JUL-2017,0,1000,0,USDINR17JUL67.2500CE,0,0,0,7,0,M,0,0,0,0,0,0,0,625000,N
1008383,600,OPTCUR,USDINR,0,0,28-JUN-2017,632500000,CE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15-MAR-2017,30-JUN-2017,5,1,1,1,25000,0,0,0,1008383,0,0,0,0,0,0,0,0,0,0,0,28-JUN-2017,28-JUN-2017,0,1000,0,USDINR17JUN63.2500CE,0,0,0,7,0,Q,0,0,0,0,0,0,0,16825000,N
1007861,616,FUTIRD,761GS2030,0,0,28-DEC-2017,0,,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30-DEC-2016,29-DEC-2017,33,3,1,1,25000,0,0,0,1007861,0,0,0,0,0,0,0,0,0,0,0,28-DEC-2017,28-DEC-2017,0,2000,0,761GS203017DECFUT,0,0,0,9,0,Q,0,0,0,0,0,0,0,1040875000,N
1008801,617,FUTIRD,697GS2026,0,0,27-JUL-2017,0,,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28-APR-2017,28-JUL-2017,39,3,1,1,25000,0,0,0,1008801,0,0,0,0,0,0,0,0,0,0,0,27-JUL-2017,27-JUL-2017,0,2000,0,697GS202617JULFUT,0,0,0,9,0,M,0,0,0,0,0,0,0,1011775000,N
1008450,600,OPTCUR,USDINR,0,0,27-DEC-2017,667500000,CE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29-MAR-2017,29-DEC-2017,5,1,1,1,25000,0,0,0,1008450,0,0,0,0,0,0,0,0,0,0,0,27-DEC-2017,27-DEC-2017,0,1000,0,USDINR17DEC66.7500CE,0,0,0,7,0,Q,0,0,0,0,0,0,0,9900000,N
1008229,600,OPTCUR,USDINR,0,0,29-MAY-2017,637500000,PE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27-FEB-2017,31-MAY-2017,5,1,1,1,25000,0,0,0,1008229,0,0,0,0,0,0,0,0,0,0,0,29-MAY-2017,29-MAY-2017,0,1000,0,USDINR17MAY63.7500PE,0,0,0,7,0,M,0,0,0,0,0,0,0,25000,N
1008173,600,OPTCUR,USDINR,0,0,29-MAY-2017,645000000,CE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23-FEB-2017,31-MAY-2017,5,1,1,1,25000,0,0,0,1008173,0,0,0,0,0,0,0,0,0,0,0,29-MAY-2017,29-MAY-2017,0,1000,0,USDINR17MAY64.5000CE,0,0,0,7,0,M,0,0,0,0,0,0,0,1925000,N
1008451,600,OPTCUR,USDINR,0,0,27-DEC-2017,670000000,CE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29-MAR-2017,29-DEC-2017,5,1,1,1,25000,0,0,0,1008451,0,0,0,0,0,0,0,0,0,0,0,27-DEC-2017,27-DEC-2017,0,1000,0,USDINR17DEC67.0000CE,0,0,0,7,0,Q,0,0,0,0,0,0,0,8850000,N
