2,1.0.0,
830864,500303,SO,ABNV,ABIRLANUVO,0,27-JUL-2017,171000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05-MAY-2017,27-JUL-2017,74,3,400,400,5,0,0,0,830864,0,0,0,0,0,0,0,0,0,0,0,27-JUL-2017,27-JUL-2017,0,1,ABNV77C1710,ABNV17JUL1710.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,4125,A
830862,500303,SO,ABNV,ABIRLANUVO,0,27-JUL-2017,174000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05-MAY-2017,27-JUL-2017,74,3,400,400,5,0,0,0,830862,0,0,0,0,0,0,0,0,0,0,0,27-JUL-2017,27-JUL-2017,0,1,ABNV77C1740,ABNV17JUL1740.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,3260,A
830860,500303,SO,ABNV,ABIRLANUVO,0,27-JUL-2017,177000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05-MAY-2017,27-JUL-2017,74,3,400,400,5,0,0,0,830860,0,0,0,0,0,0,0,0,0,0,0,27-JUL-2017,27-JUL-2017,0,1,ABNV77C1770,ABNV17JUL1770.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,2550,A
833364,500303,SO,ABNV,ABIRLANUVO,0,27-JUL-2017,156000,PE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24-MAY-2017,27-JUL-2017,74,3,400,400,5,0,0,0,833364,0,0,0,0,0,0,0,0,0,0,0,27-JUL-2017,27-JUL-2017,0,1,ABNV77P1560,ABNV17JUL1560.00PE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,3960,A
832902,500303,SO,ABNV,ABIRLANUVO,0,27-JUL-2017,159000,PE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22-MAY-2017,27-JUL-2017,74,3,400,400,5,0,0,0,832902,0,0,0,0,0,0,0,0,0,0,0,27-JUL-2017,27-JUL-2017,0,1,ABNV77P1590,ABNV17JUL1590.00PE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,5125,A
826778,500303,SO,ABNV,ABIRLANUVO,0,27-JUL-2017,162000,PE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28-APR-2017,27-JUL-2017,74,3,400,400,5,0,0,0,826778,0,0,0,0,0,0,0,0,0,0,0,27-JUL-2017,27-JUL-2017,0,1,ABNV77P1620,ABNV17JUL1620.00PE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,6485,A
826769,500303,SO,ABNV,ABIRLANUVO,0,27-JUL-2017,165000,PE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28-APR-2017,27-JUL-2017,74,3,400,400,5,0,0,0,826769,0,0,0,0,0,0,0,0,0,0,0,27-JUL-2017,27-JUL-2017,0,1,ABNV77P1650,ABNV17JUL1650.00PE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,8040,A
826758,500303,SO,ABNV,ABIRLANUVO,0,27-JUL-2017,168000,PE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28-APR-2017,27-JUL-2017,74,3,400,400,5,0,0,0,826758,0,0,0,0,0,0,0,0,0,0,0,27-JUL-2017,27-JUL-2017,0,1,ABNV77P1680,ABNV17JUL1680.00PE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,9785,A
830694,500303,SO,ABNV,ABIRLANUVO,0,27-JUL-2017,171000,PE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05-MAY-2017,27-JUL-2017,74,3,400,400,5,0,0,0,830694,0,0,0,0,0,0,0,0,0,0,0,27-JUL-2017,27-JUL-2017,0,1,ABNV77P1710,ABNV17JUL1710.00PE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,11715,A
830692,500303,SO,ABNV,ABIRLANUVO,0,27-JUL-2017,174000,PE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05-MAY-2017,27-JUL-2017,74,3,400,400,5,0,0,0,830692,0,0,0,0,0,0,0,0,0,0,0,27-JUL-2017,27-JUL-2017,0,1,ABNV77P1740,ABNV17JUL1740.00PE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,13805,A
830691,500303,SO,ABNV,ABIRLANUVO,0,27-JUL-2017,177000,PE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05-MAY-2017,27-JUL-2017,74,3,400,400,5,0,0,0,830691,0,0,0,0,0,0,0,0,0,0,0,27-JUL-2017,27-JUL-2017,0,1,ABNV77P1770,ABNV17JUL1770.00PE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,16045,A
827737,500303,SF,ABNV,ABIRLANUVO,0,27-JUL-2017,0,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28-APR-2017,27-JUL-2017,218,3,400,400,5,0,0,0,827737,0,0,0,0,0,0,0,0,0,0,0,27-JUL-2017,27-JUL-2017,0,1,ABNVJUL2017,ABNV17JULFUT,0,0,0,2,0,M,0,0,0,0,0,ABNVFUT,0,163290,A
822107,500303,SO,ABNV,ABIRLANUVO,0,29-JUN-2017,150000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31-MAR-2017,29-JUN-2017,74,3,400,400,5,0,0,0,822107,0,0,0,0,0,0,0,0,0,0,0,29-JUN-2017,29-JUN-2017,0,1,ABNV76C1500,ABNV17JUN1500.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,13260,A
822095,500303,SO,ABNV,ABIRLANUVO,0,29-JUN-2017,153000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31-MAR-2017,29-JUN-2017,74,3,400,400,5,0,0,0,822095,0,0,0,0,0,0,0,0,0,0,0,29-JUN-2017,29-JUN-2017,0,1,ABNV76C1530,ABNV17JUN1530.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,10935,A
822086,500303,SO,ABNV,ABIRLANUVO,0,29-JUN-2017,156000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31-MAR-2017,29-JUN-2017,74,3,400,400,5,0,0,0,822086,0,0,0,0,0,0,0,0,0,0,0,29-JUN-2017,29-JUN-2017,0,1,ABNV76C1560,ABNV17JUN1560.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,8835,A
824097,500303,SO,ABNV,ABIRLANUVO,0,29-JUN-2017,159000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11-APR-2017,29-JUN-2017,74,3,400,400,5,0,0,0,824097,0,0,0,0,0,0,0,0,0,0,0,29-JUN-2017,29-JUN-2017,0,1,ABNV76C1590,ABNV17JUN1590.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,6985,A
825379,500303,SO,ABNV,ABIRLANUVO,0,29-JUN-2017,162000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21-APR-2017,29-JUN-2017,74,3,400,400,5,0,0,0,825379,0,0,0,0,0,0,0,0,0,0,0,29-JUN-2017,29-JUN-2017,0,1,ABNV76C1620,ABNV17JUN1620.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,5400,A
825376,500303,SO,ABNV,ABIRLANUVO,0,29-JUN-2017,165000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21-APR-2017,29-JUN-2017,74,3,400,400,5,0,0,0,825376,0,0,0,0,0,0,0,0,0,0,0,29-JUN-2017,29-JUN-2017,0,1,ABNV76C1650,ABNV17JUN1650.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,4075,A
825375,500303,SO,ABNV,ABIRLANUVO,0,29-JUN-2017,168000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21-APR-2017,29-JUN-2017,74,3,400,400,5,0,0,0,825375,0,0,0,0,0,0,0,0,0,0,0,29-JUN-2017,29-JUN-2017,0,1,ABNV76C1680,ABNV17JUN1680.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,3005,A
825711,500303,SO,ABNV,ABIRLANUVO,0,29-JUN-2017,171000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25-APR-2017,29-JUN-2017,74,3,400,400,5,0,0,0,825711,0,0,0,0,0,0,0,0,0,0,0,29-JUN-2017,29-JUN-2017,0,1,ABNV76C1710,ABNV17JUN1710.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,2165,A
825709,500303,SO,ABNV,ABIRLANUVO,0,29-JUN-2017,174000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25-APR-2017,29-JUN-2017,74,3,400,400,5,0,0,0,825709,0,0,0,0,0,0,0,0,0,0,0,29-JUN-2017,29-JUN-2017,0,1,ABNV76C1740,ABNV17JUN1740.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,1520,A
830888,500303,SO,ABNV,ABIRLANUVO,0,29-JUN-2017,177000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05-MAY-2017,29-JUN-2017,74,3,400,400,5,0,0,0,830888,0,0,0,0,0,0,0,0,0,0,0,29-JUN-2017,29-JUN-2017,0,1,ABNV76C1770,ABNV17JUN1770.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,1045,A
821166,500303,SO,ABNV,ABIRLANUVO,0,29-JUN-2017,150000,PE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31-MAR-2017,29-JUN-2017,74,3,400,400,5,0,0,0,821166,0,0,0,0,0,0,0,0,0,0,0,29-JUN-2017,29-JUN-2017,0,1,ABNV76P1500,ABNV17JUN1500.00PE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,1195,A
821158,500303,SO,ABNV,ABIRLANUVO,0,29-JUN-2017,153000,PE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31-MAR-2017,29-JUN-2017,74,3,400,400,5,0,0,0,821158,0,0,0,0,0,0,0,0,0,0,0,29-JUN-2017,29-JUN-2017,0,1,ABNV76P1530,ABNV17JUN1530.00PE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,1845,A
821146,500303,SO,ABNV,ABIRLANUVO,0,29-JUN-2017,156000,PE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31-MAR-2017,29-JUN-2017,74,3,400,400,5,0,0,0,821146,0,0,0,0,0,0,0,0,0,0,0,29-JUN-2017,29-JUN-2017,0,1,ABNV76P1560,ABNV17JUN1560.00PE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,2720,A
824001,500303,SO,ABNV,ABIRLANUVO,0,29-JUN-2017,159000,PE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11-APR-2017,29-JUN-2017,74,3,400,400,5,0,0,0,824001,0,0,0,0,0,0,0,0,0,0,0,29-JUN-2017,29-JUN-2017,0,1,ABNV76P1590,ABNV17JUN1590.00PE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,3845,A
825299,500303,SO,ABNV,ABIRLANUVO,0,29-JUN-2017,162000,PE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21-APR-2017,29-JUN-2017,74,3,400,400,5,0,0,0,825299,0,0,0,0,0,0,0,0,0,0,0,29-JUN-2017,29-JUN-2017,0,1,ABNV76P1620,ABNV17JUN1620.00PE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,5230,A
825298,500303,SO,ABNV,ABIRLANUVO,0,29-JUN-2017,165000,PE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21-APR-2017,29-JUN-2017,74,3,400,400,5,0,0,0,825298,0,0,0,0,0,0,0,0,0,0,0,29-JUN-2017,29-JUN-2017,0,1,ABNV76P1650,ABNV17JUN1650.00PE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,6885,A
825296,500303,SO,ABNV,ABIRLANUVO,0,29-JUN-2017,168000,PE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21-APR-2017,29-JUN-2017,74,3,400,400,5,0,0,0,825296,0,0,0,0,0,0,0,0,0,0,0,29-JUN-2017,29-JUN-2017,0,1,ABNV76P1680,ABNV17JUN1680.00PE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,8785,A
825588,500303,SO,ABNV,ABIRLANUVO,0,29-JUN-2017,171000,PE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25-APR-2017,29-JUN-2017,74,3,400,400,5,0,0,0,825588,0,0,0,0,0,0,0,0,0,0,0,29-JUN-2017,29-JUN-2017,0,1,ABNV76P1710,ABNV17JUN1710.00PE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,10920,A
825585,500303,SO,ABNV,ABIRLANUVO,0,29-JUN-2017,174000,PE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25-APR-2017,29-JUN-2017,74,3,400,400,5,0,0,0,825585,0,0,0,0,0,0,0,0,0,0,0,29-JUN-2017,29-JUN-2017,0,1,ABNV76P1740,ABNV17JUN1740.00PE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,13250,A
830712,500303,SO,ABNV,ABIRLANUVO,0,29-JUN-2017,177000,PE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05-MAY-2017,29-JUN-2017,74,3,400,400,5,0,0,0,830712,0,0,0,0,0,0,0,0,0,0,0,29-JUN-2017,29-JUN-2017,0,1,ABNV76P1770,ABNV17JUN1770.00PE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,15745,A
821563,500303,SF,ABNV,ABIRLANUVO,0,29-JUN-2017,0,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31-MAR-2017,29-JUN-2017,218,3,400,400,5,0,0,0,821563,0,0,0,0,0,0,0,0,0,0,0,29-JUN-2017,29-JUN-2017,0,1,ABNVJUN2017,ABNV17JUNFUT,0,0,0,2,0,M,0,0,0,0,0,ABNVFUT,0,162170,A
862159,500303,SO,ABNV,ABIRLANUVO,0,25-MAY-2017,141000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,01-MAR-2017,25-MAY-2017,74,3,400,400,5,0,0,0,862159,0,0,0,0,0,0,0,0,0,0,0,25-MAY-2017,25-MAY-2017,0,1,ABNV75C1410,ABNV17MAY1410.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,160775,E
861798,500303,SO,ABNV,ABIRLANUVO,0,25-MAY-2017,144000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28-FEB-2017,25-MAY-2017,74,3,400,400,5,0,0,0,861798,0,0,0,0,0,0,0,0,0,0,0,25-MAY-2017,25-MAY-2017,0,1,ABNV75C1440,ABNV17MAY1440.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,160775,E
858857,500303,SO,ABNV,ABIRLANUVO,0,25-MAY-2017,147000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27-FEB-2017,25-MAY-2017,74,3,400,400,5,0,0,0,858857,0,0,0,0,0,0,0,0,0,0,0,25-MAY-2017,25-MAY-2017,0,1,ABNV75C1470,ABNV17MAY1470.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,160775,E
858692,500303,SO,ABNV,ABIRLANUVO,0,25-MAY-2017,150000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27-FEB-2017,25-MAY-2017,74,3,400,400,5,0,0,0,858692,0,0,0,0,0,0,0,0,0,0,0,25-MAY-2017,25-MAY-2017,0,1,ABNV75C1500,ABNV17MAY1500.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,160775,E
858688,500303,SO,ABNV,ABIRLANUVO,0,25-MAY-2017,153000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27-FEB-2017,25-MAY-2017,74,3,400,400,5,0,0,0,858688,0,0,0,0,0,0,0,0,0,0,0,25-MAY-2017,25-MAY-2017,0,1,ABNV75C1530,ABNV17MAY1530.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,160775,E
864032,500303,SO,ABNV,ABIRLANUVO,0,25-MAY-2017,156000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16-MAR-2017,25-MAY-2017,74,3,400,400,5,0,0,0,864032,0,0,0,0,0,0,0,0,0,0,0,25-MAY-2017,25-MAY-2017,0,1,ABNV75C1560,ABNV17MAY1560.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,160775,E
865286,500303,SO,ABNV,ABIRLANUVO,0,25-MAY-2017,159000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22-MAR-2017,25-MAY-2017,74,3,400,400,5,0,0,0,865286,0,0,0,0,0,0,0,0,0,0,0,25-MAY-2017,25-MAY-2017,0,1,ABNV75C1590,ABNV17MAY1590.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,160775,E
825240,500303,SO,ABNV,ABIRLANUVO,0,25-MAY-2017,162000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21-APR-2017,25-MAY-2017,74,3,400,400,5,0,0,0,825240,0,0,0,0,0,0,0,0,0,0,0,25-MAY-2017,25-MAY-2017,0,1,ABNV75C1620,ABNV17MAY1620.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,160775,E
825239,500303,SO,ABNV,ABIRLANUVO,0,25-MAY-2017,165000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21-APR-2017,25-MAY-2017,74,3,400,400,5,0,0,0,825239,0,0,0,0,0,0,0,0,0,0,0,25-MAY-2017,25-MAY-2017,0,1,ABNV75C1650,ABNV17MAY1650.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,160775,E
825237,500303,SO,ABNV,ABIRLANUVO,0,25-MAY-2017,168000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21-APR-2017,25-MAY-2017,74,3,400,400,5,0,0,0,825237,0,0,0,0,0,0,0,0,0,0,0,25-MAY-2017,25-MAY-2017,0,1,ABNV75C1680,ABNV17MAY1680.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,160775,E
825516,500303,SO,ABNV,ABIRLANUVO,0,25-MAY-2017,171000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25-APR-2017,25-MAY-2017,74,3,400,400,5,0,0,0,825516,0,0,0,0,0,0,0,0,0,0,0,25-MAY-2017,25-MAY-2017,0,1,ABNV75C1710,ABNV17MAY1710.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,160775,E
825513,500303,SO,ABNV,ABIRLANUVO,0,25-MAY-2017,174000,CE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25-APR-2017,25-MAY-2017,74,3,400,400,5,0,0,0,825513,0,0,0,0,0,0,0,0,0,0,0,25-MAY-2017,25-MAY-2017,0,1,ABNV75C1740,ABNV17MAY1740.00CE,0,0,0,2,0,M,0,0,0,0,0,ABNVOPT,0,160775,E
