2,1.0.0,
821622,827787,SF,SHTF,SRTRANSFIN,29-JUN-2017,72058289822629939,1, ,SF,SHTF,,27-JUL-2017,162,SHTF6717S,,,,,,1,600,600,5,600,600,5,1,A,828895,SF,SHTF,5,29-JUN-2017,SHTFJUNJUL17,
827540,836440,SF,HXTL,HEXAWARE,27-JUL-2017,72058388606877749,1, ,SF,HXTL,,31-AUG-2017,185,HXTL7817S,,,,,,1,3000,3000,5,3000,3000,5,1,A,836730,SF,HXTL,5,27-JUL-2017,HXTLJULAUG17,
826830,835403,SF,HDBK,HDFCBANK,27-JUL-2017,72059385039290421,1, ,SF,HDBK,,31-AUG-2017,417,HDBK7817S,,,,,,1,500,500,5,500,500,5,1,A,836731,SF,HDBK,5,27-JUL-2017,HDBKJULAUG17,
821359,827487,SF,RCAP,RELCAPITAL,29-JUN-2017,72059479528570931,1, ,SF,RCAP,,27-JUL-2017,439,RCAP6717S,,,,,,1,1500,1500,5,1500,1500,5,1,A,828896,SF,RCAP,5,29-JUN-2017,RCAPJUNJUL17,
821042,835866,SF,LICH,LICHSGFIN,29-JUN-2017,72058693549555764,1, ,SF,LICH,,31-AUG-2017,256,LICH6817S,,,,,,1,1100,1100,5,1100,1100,5,1,A,836732,SF,LICH,5,29-JUN-2017,LICHJUNAUG17,
826249,834634,SF,RELI,RELIANCE,27-JUL-2017,72060488845885493,1, ,SF,RELI,,31-AUG-2017,674,RELI7817S,,,,,,1,500,500,5,500,500,5,1,A,836733,SF,RELI,5,27-JUL-2017,RELIJULAUG17,
820796,826887,SF,BOBL,BANKBARODA,29-JUN-2017,72059694276935728,1, ,SF,BOBL,,27-JUL-2017,489,BOBL6717S,,,,,,1,3500,3500,5,3500,3500,5,1,A,828900,SF,BOBL,5,29-JUN-2017,BOBLJUNJUL17,
821750,827944,SF,HAIL,HAVELLS,29-JUN-2017,72058392901845043,1, ,SF,HAIL,,27-JUL-2017,186,HAIL6717S,,,,,,1,2000,2000,5,2000,2000,5,1,A,828901,SF,HAIL,5,29-JUN-2017,HAILJUNJUL17,
820501,835105,SF,JUST,JUSTDIAL,29-JUN-2017,72060926932549681,1, ,SF,JUST,,31-AUG-2017,776,JUST6817S,,,,,,1,1200,1200,5,1200,1200,5,1,A,836734,SF,JUST,5,29-JUN-2017,JUSTJUNAUG17,
826201,834320,SF,BOSH,BOSCHLTD,27-JUL-2017,72061072961437749,1, ,SF,BOSH,,31-AUG-2017,810,BOSH7817S,,,,,,1,25,25,5,25,25,5,1,A,836735,SF,BOSH,5,27-JUL-2017,BOSHJULAUG17,
827924,834457,SF,PGCL,POWERGRID,27-JUL-2017,72058302707531829,1, ,SF,PGCL,,31-AUG-2017,165,PGCL7817S,,,,,,1,4000,4000,5,4000,4000,5,1,A,836736,SF,PGCL,5,27-JUL-2017,PGCLJULAUG17,
827662,836579,SF,KSCL,KSCL,27-JUL-2017,72061128796012591,1, ,SF,KSCL,,31-AUG-2017,823,KSCL7817S,,,,,,1,1500,1500,5,1500,1500,5,1,A,836737,SF,KSCL,5,27-JUL-2017,KSCLJULAUG17,
820668,835319,SF,INGL,IGL,29-JUN-2017,72058371427008564,1, ,SF,INGL,,31-AUG-2017,181,INGL6817S,,,,,,1,550,550,5,550,550,5,1,A,836738,SF,INGL,5,29-JUN-2017,INGLJUNAUG17,
821253,827380,SF,INDB,INDB,29-JUN-2017,72065389403570180,1, ,SF,INDB,,27-JUL-2017,1815,INDB6717S,,,,,,1,2000,2000,5,2000,2000,5,1,A,828902,SF,INDB,5,29-JUN-2017,INDBJUNJUL17,
821771,827967,SF,SHCM,SHCM,29-JUN-2017,72065397993504772,1, ,SF,SHCM,,27-JUL-2017,1817,SHCM6717S,,,,,,1,50,50,5,50,50,5,1,A,828903,SF,SHCM,5,29-JUN-2017,SHCMJUNJUL17,
821261,836178,SF,MNML,M&M,29-JUN-2017,72060278392487988,1, ,SF,MNML,,31-AUG-2017,625,MNML6817S,,,,,,1,500,500,5,500,500,5,1,A,836739,SF,MNML,5,29-JUN-2017,MNMLJUNAUG17,
821747,827938,SF,TDVR,TATAMTRDVR,29-JUN-2017,72058259757858864,1, ,SF,TDVR,,27-JUL-2017,155,TDVR6717S,,,,,,1,2100,2100,5,2100,2100,5,1,A,828904,SF,TDVR,5,29-JUN-2017,TDVRJUNJUL17,
821467,836544,SF,ANBK,ANDHRABANK,29-JUN-2017,72058483096158260,1, ,SF,ANBK,,31-AUG-2017,207,ANBK6817S,,,,,,1,10000,10000,5,10000,10000,5,1,A,836740,SF,ANBK,5,29-JUN-2017,ANBKJUNAUG17,
820679,826792,SF,MARU,MARUTI,29-JUN-2017,72059754406477878,1, ,SF,MARU,,27-JUL-2017,503,MARU6717S,,,,,,1,150,150,5,150,150,5,1,A,828908,SF,MARU,5,29-JUN-2017,MARUJUNJUL17,
827122,835832,SF,HULL,HINDUNILVR,27-JUL-2017,72060304162291765,1, ,SF,HULL,,31-AUG-2017,631,HULL7817S,,,,,,1,600,600,5,600,600,5,1,A,836741,SF,HULL,5,27-JUL-2017,HULLJULAUG17,
826451,834618,SF,TITA,TITAN,27-JUL-2017,72058251167924277,1, ,SF,TITA,,31-AUG-2017,153,TITA7817S,,,,,,1,1500,1500,5,1500,1500,5,1,A,836742,SF,TITA,5,27-JUL-2017,TITAJULAUG17,
822112,834938,SF,AMBC,AMBUJACEM,29-JUN-2017,72058495981060148,1, ,SF,AMBC,,31-AUG-2017,210,AMBC6817S,,,,,,1,2500,2500,5,2500,2500,5,1,A,836743,SF,AMBC,5,29-JUN-2017,AMBCJUNAUG17,
827195,836298,SF,GSFC,GSFC,29-JUN-2017,72065496777752579,1, ,SF,GSFC,,31-AUG-2017,1840,GSFC6817S,,,,,,1,4500,4500,5,4500,4500,5,1,A,836744,SF,GSFC,5,29-JUN-2017,GSFCJUNAUG17,
821954,826311,SF,COLG,COLPAL,29-JUN-2017,72058431556550707,1, ,SF,COLG,,27-JUL-2017,195,COLG6717S,,,,,,1,700,700,5,700,700,5,1,A,828913,SF,COLG,5,29-JUN-2017,COLGJUNJUL17,
820472,826580,SF,SAIL,SAIL,29-JUN-2017,72059213240598579,1, ,SF,SAIL,,27-JUL-2017,377,SAIL6717S,,,,,,1,12000,12000,5,12000,12000,5,1,A,828914,SF,SAIL,5,29-JUN-2017,SAILJUNJUL17,
820902,826996,SF,IOCL,IOC,29-JUN-2017,72058380016943155,1, ,SF,IOCL,,27-JUL-2017,183,IOCL6717S,,,,,,1,1500,1500,5,1500,1500,5,1,A,828915,SF,IOCL,5,29-JUN-2017,IOCLJUNJUL17,
821845,826213,SF,RLNF,RELINFRA,29-JUN-2017,72059973449809971,1, ,SF,RLNF,,27-JUL-2017,554,RLNF6717S,,,,,,1,1300,1300,5,1300,1300,5,1,A,828917,SF,RLNF,5,29-JUN-2017,RLNFJUNJUL17,
821517,836625,SF,INCM,INDIACEM,29-JUN-2017,72058255462891569,1, ,SF,INCM,,31-AUG-2017,154,INCM6817S,,,,,,1,3500,3500,5,3500,3500,5,1,A,836745,SF,INCM,5,29-JUN-2017,INCMJUNAUG17,
820962,835725,SF,MTFL,MTFL,29-JUN-2017,72065432353243141,1, ,SF,MTFL,,31-AUG-2017,1825,MTFL6817S,,,,,,1,1500,1500,5,1500,1500,5,1,A,836746,SF,MTFL,5,29-JUN-2017,MTFLJUNAUG17,
821563,836665,SF,ABNV,ABIRLANUVO,29-JUN-2017,72058530340798519,1, ,SF,ABNV,,31-AUG-2017,218,ABNV6817S,,,,,,1,400,400,5,400,400,5,1,A,836747,SF,ABNV,5,29-JUN-2017,ABNVJUNAUG17,
833591,833667,SF,SINT,SINTEX,29-JUN-2017,72064800993050649,1, ,SF,SINT,,27-JUL-2017,1678,SINT6717S,,,,,,1,7125,7125,5,7125,7125,5,1,A,834260,SF,SINT,5,29-JUN-2017,SINTJUNJUL17,
827871,834402,SF,UNSL,UNITDSPR,27-JUL-2017,72064680733966368,1, ,SF,UNSL,,31-AUG-2017,1650,UNSL7817S,,,,,,1,250,250,5,250,250,5,1,A,836748,SF,UNSL,5,27-JUL-2017,UNSLJULAUG17,
820768,835423,SF,UPHL,UPL,29-JUN-2017,72058233988055092,1, ,SF,UPHL,,31-AUG-2017,149,UPHL6817S,,,,,,1,1200,1200,5,1200,1200,5,1,A,836749,SF,UPHL,5,29-JUN-2017,UPHLJUNAUG17,
826736,835284,SF,IFCI,IFCI,27-JUL-2017,72059024262037557,1, ,SF,IFCI,,31-AUG-2017,333,IFCI7817S,,,,,,1,22000,22000,5,22000,22000,5,1,A,836750,SF,IFCI,5,27-JUL-2017,IFCIJULAUG17,
828008,834557,SF,CANB,CANBK,27-JUL-2017,72058440146485301,1, ,SF,CANB,,31-AUG-2017,197,CANB7817S,,,,,,1,3084,3084,5,3084,3084,5,1,A,836751,SF,CANB,5,27-JUL-2017,CANBJULAUG17,
826337,834752,SF,RDEL,RDEL,27-JUL-2017,72065445238145030,1, ,SF,RDEL,,31-AUG-2017,1828,RDEL7817S,,,,,,1,9000,9000,5,9000,9000,5,1,A,836752,SF,RDEL,5,27-JUL-2017,RDELJULAUG17,
821308,827436,SF,PTCI,PTC,29-JUN-2017,72058298412564531,1, ,SF,PTCI,,27-JUL-2017,164,PTCI6717S,,,,,,1,8000,8000,5,8000,8000,5,1,A,828922,SF,PTCI,5,29-JUN-2017,PTCIJUNJUL17,
821354,827479,SF,APLT,APOLLOTYRE,29-JUN-2017,72058474506223667,1, ,SF,APLT,,27-JUL-2017,205,APLT6717S,,,,,,1,3000,3000,5,3000,3000,5,1,A,828923,SF,APLT,5,29-JUN-2017,APLTJUNJUL17,
