NEATCD|7.0.4|
1059|1124|FUTIRC|788GS2030|XX|1183213800|-1|XX|0|FUTIRC|788GS2030|XX|1188657000|-1|XX|0|1006975000|-30225000|30225000|-10075000|10075000|1|1|25000|1|1|25000|1|N
1086|1253|FUTIRT|91DTB|XX|1183127400|-1|XX|0|FUTIRT|91DTB|XX|1185546600|-1|XX|0|944100000|-28325000|28325000|-9450000|9450000|1|1|25000|1|1|25000|1|N
1086|1396|FUTIRT|91DTB|XX|1183127400|-1|XX|0|FUTIRT|91DTB|XX|1190989800|-1|XX|0|944100000|-28325000|28325000|-9450000|9450000|1|1|25000|1|1|25000|1|N
1211|1086|FUTIRT|91DTB|XX|1180708200|-1|XX|0|FUTIRT|91DTB|XX|1183127400|-1|XX|0|942000000|-28275000|28275000|-9425000|9425000|1|1|25000|1|1|25000|1|N
1211|1253|FUTIRT|91DTB|XX|1180708200|-1|XX|0|FUTIRT|91DTB|XX|1185546600|-1|XX|0|942000000|-28275000|28275000|-9425000|9425000|1|1|25000|1|1|25000|1|N
1211|1396|FUTIRT|91DTB|XX|1180708200|-1|XX|0|FUTIRT|91DTB|XX|1190989800|-1|XX|0|942000000|-28275000|28275000|-9425000|9425000|1|1|25000|1|1|25000|1|N
1253|1396|FUTIRT|91DTB|XX|1185546600|-1|XX|0|FUTIRT|91DTB|XX|1190989800|-1|XX|0|939700000|-28200000|28200000|-9400000|9400000|1|1|25000|1|1|25000|1|N
1088|1055|FUTCUR|EURINR|XX|1183127400|-1|XX|0|FUTCUR|EURINR|XX|1188484200|-1|XX|0|728500000|-21875000|21875000|-7300000|7300000|1|1|25000|1|1|25000|1|N
1088|1133|FUTCUR|EURINR|XX|1183127400|-1|XX|0|FUTCUR|EURINR|XX|1185633000|-1|XX|0|728500000|-21875000|21875000|-7300000|7300000|1|1|25000|1|1|25000|1|N
1095|1055|FUTCUR|EURINR|XX|1180535400|-1|XX|0|FUTCUR|EURINR|XX|1188484200|-1|XX|0|724800000|-21750000|21750000|-7250000|7250000|1|1|25000|1|1|25000|1|N
