NEATFO|7.0.4|
45802|50169|FUTSTK|BHARATFIN|XX|1183213800|-1|XX|0|FUTSTK|BHARATFIN|XX|1185633000|-1|XX|0|73920|-3700|3700|-740|740|1000|1000|5|1000|1000|5|1|N
50169|64307|FUTSTK|BHARATFIN|XX|1185633000|-1|XX|0|FUTSTK|BHARATFIN|XX|1188657000|-1|XX|0|74310|-3720|3720|-745|745|1000|1000|5|1000|1000|5|1|N
45803|50170|FUTSTK|BHARATFORG|XX|1183213800|-1|XX|0|FUTSTK|BHARATFORG|XX|1185633000|-1|XX|0|111615|-5580|5580|-1120|1510|600|600|5|600|600|5|1|N
50170|64308|FUTSTK|BHARATFORG|XX|1185633000|-1|XX|0|FUTSTK|BHARATFORG|XX|1188657000|-1|XX|0|111970|-5600|5600|-1120|1120|600|600|5|600|600|5|1|N
45804|50179|FUTSTK|BHARTIARTL|XX|1183213800|-1|XX|0|FUTSTK|BHARTIARTL|XX|1185633000|-1|XX|0|37115|-1855|1855|-410|375|1700|1700|5|1700|1700|5|1|N
50179|64326|FUTSTK|BHARTIARTL|XX|1185633000|-1|XX|0|FUTSTK|BHARTIARTL|XX|1188657000|-1|XX|0|37095|-1855|1855|-375|375|1700|1700|5|1700|1700|5|1|N
45810|50180|FUTSTK|BHEL|XX|1183213800|-1|XX|0|FUTSTK|BHEL|XX|1185633000|-1|XX|0|15310|-765|765|-155|245|5000|5000|5|5000|5000|5|1|N
50180|64327|FUTSTK|BHEL|XX|1185633000|-1|XX|0|FUTSTK|BHEL|XX|1188657000|-1|XX|0|15395|-770|770|-155|155|5000|5000|5|5000|5000|5|1|N
45811|50185|FUTSTK|BIOCON|XX|1183213800|-1|XX|0|FUTSTK|BIOCON|XX|1185633000|-1|XX|0|93780|-4690|4690|-940|1035|600|600|5|600|600|5|1|N
50185|64328|FUTSTK|BIOCON|XX|1185633000|-1|XX|0|FUTSTK|BIOCON|XX|1188657000|-1|XX|0|93855|-4695|4695|-940|940|600|600|5|600|600|5|1|N
45840|50186|FUTSTK|BOSCHLTD|XX|1183213800|-1|XX|0|FUTSTK|BOSCHLTD|XX|1185633000|-1|XX|0|2361980|-118100|118100|-23620|42515|25|25|5|25|25|5|1|N
50186|64329|FUTSTK|BOSCHLTD|XX|1185633000|-1|XX|0|FUTSTK|BOSCHLTD|XX|1188657000|-1|XX|0|2380000|-119000|119000|-23800|23800|25|25|5|25|25|5|1|N
45845|50212|FUTSTK|BPCL|XX|1183213800|-1|XX|0|FUTSTK|BPCL|XX|1185633000|-1|XX|0|72675|-3635|3635|-730|910|1200|1200|5|1200|1200|5|1|N
50212|64330|FUTSTK|BPCL|XX|1185633000|-1|XX|0|FUTSTK|BPCL|XX|1188657000|-1|XX|0|72825|-3645|3645|-730|730|1200|1200|5|1200|1200|5|1|N
45846|50213|FUTSTK|BRITANNIA|XX|1183213800|-1|XX|0|FUTSTK|BRITANNIA|XX|1185633000|-1|XX|0|354270|-17715|17715|-3545|3545|200|200|5|200|200|5|1|N
50213|64331|FUTSTK|BRITANNIA|XX|1185633000|-1|XX|0|FUTSTK|BRITANNIA|XX|1188657000|-1|XX|0|355790|-17790|17790|-3560|3560|200|200|5|200|200|5|1|N
45847|50249|FUTSTK|CADILAHC|XX|1183213800|-1|XX|0|FUTSTK|CADILAHC|XX|1185633000|-1|XX|0|42940|-2150|2150|-430|430|1600|1600|5|1600|1600|5|1|N
