1180213580,54289,
C,5,35144,OPTIDX,BANKNIFTY,1182609000,2400000,PE
C,1,35146,OPTIDX,NIFTY,1198938600,1100000,CE
C,1,35147,OPTIDX,NIFTY,1198938600,1100000,PE
C,1,35148,OPTIDX,NIFTY,1214663400,1100000,CE
C,1,35149,OPTIDX,NIFTY,1214663400,1100000,PE
C,2,35153,OPTIDX,NIFTYPSE,1183213800,310000,CE
C,1,35154,OPTIDX,NIFTY,1230388200,1100000,CE
C,1,35155,OPTIDX,NIFTY,1230388200,1100000,PE
C,2,35156,OPTIDX,NIFTYPSE,1183213800,310000,PE
C,1,35157,OPTIDX,NIFTY,1246113000,1100000,CE
C,1,35158,OPTIDX,NIFTY,1246113000,1100000,PE
C,1,35159,OPTIDX,NIFTY,1214663400,1070000,CE
C,5,35160,OPTIDX,BANKNIFTY,1180794600,2270000,CE
C,5,35162,OPTIDX,BANKNIFTY,1180794600,2270000,PE
C,2,35163,OPTIDX,NIFTYPSE,1183213800,490000,CE
C,1,35164,OPTIDX,NIFTY,1214663400,1070000,PE
C,2,35165,OPTIDX,NIFTYPSE,1183213800,490000,PE
C,2,35167,OPTIDX,NIFTYPSE,1183213800,500000,CE
C,2,35168,OPTIDX,NIFTYPSE,1183213800,500000,PE
C,2,35172,OPTIDX,NIFTYPSE,1183213800,510000,CE
C,2,35173,OPTIDX,NIFTYPSE,1183213800,510000,PE
C,1,35174,OPTIDX,NIFTY,1230388200,1070000,CE
C,1,35175,OPTIDX,NIFTY,1230388200,1070000,PE
C,2,35176,OPTIDX,FTSE100,1182090600,730000,CE
C,1,35177,OPTIDX,NIFTY,1246113000,1070000,CE
C,1,35178,OPTIDX,NIFTY,1246113000,1070000,PE
C,5,35179,OPTIDX,BANKNIFTY,1183213800,2400000,CE
C,5,35180,OPTIDX,BANKNIFTY,1183213800,2400000,PE
C,2,35181,OPTIDX,FTSE100,1182090600,730000,PE
C,5,35188,OPTIDX,BANKNIFTY,1185633000,2400000,CE
C,5,35189,OPTIDX,BANKNIFTY,1185633000,2400000,PE
C,2,35193,OPTIDX,NIFTYPSE,1183213800,520000,CE
C,2,35194,OPTIDX,NIFTYPSE,1183213800,520000,PE
C,1,35195,OPTIDX,NIFTY,1185633000,780000,CE
C,1,35196,OPTIDX,NIFTY,1185633000,780000,PE
C,6,35198,OPTSTK,ACC,1185633000,206000,CE
C,6,35200,OPTSTK,ACC,1185633000,206000,PE
C,1,35206,OPTIDX,NIFTY,1183213800,910000,CE
C,1,35207,OPTIDX,NIFTY,1183213800,910000,PE
C,6,35219,OPTSTK,ABIRLANUVO,1183213800,90000,CE
C,6,35220,OPTSTK,ABIRLANUVO,1183213800,90000,PE
