NEATSLB|5.30.00|1180185837
150677|63MOONS|05|0|4.60785370000000E+07|0|0.01-10.00|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1146873600|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|1|1
150678|63MOONS|06|0|4.60785370000000E+07|0|0.01-10.00|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1149292800|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|1|1
150679|63MOONS|07|0|4.60785370000000E+07|0|0.01-10.00|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1152316800|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|1|1
150680|63MOONS|08|0|4.60785370000000E+07|0|0.01-10.00|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1154736000|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|1|1
150681|63MOONS|09|0|4.60785370000000E+07|0|4.40-10.28|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1157155200|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|1|1
150682|63MOONS|10|0|4.60785370000000E+07|0|5.12-11.94|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1160179200|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|1|1
150683|63MOONS|11|0|4.60785370000000E+07|0|5.70-13.30|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1162598400|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|1|1
150684|63MOONS|12|0|4.60785370000000E+07|0|6.28-14.66|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1165017600|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|1|1
164576|63MOONS|AJ|0|4.60785370000000E+07|0|0.01-10.00|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1144454400|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164575|63MOONS|AM|0|4.60785370000000E+07|0|0.01-10.00|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1144454400|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164584|63MOONS|AO|0|4.60785370000000E+07|0|5.26-12.28|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1154736000|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164583|63MOONS|AS|0|4.60785370000000E+07|0|5.26-12.28|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1154736000|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164592|63MOONS|DF|0|4.60785370000000E+07|0|8.21-19.17|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1165017600|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164591|63MOONS|DJ|0|4.60785370000000E+07|0|8.21-19.17|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1165017600|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164572|63MOONS|FA|0|4.60785370000000E+07|0|0.01-5.00|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1139011200|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164571|63MOONS|FM|0|4.60785370000000E+07|0|0.01-5.00|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1139011200|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164580|63MOONS|JA|0|4.60785370000000E+07|0|0.01-10.00|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1149292800|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164569|63MOONS|JF|0|4.60785370000000E+07|0|0.01-5.00|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1168041600|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164579|63MOONS|JL|0|4.60785370000000E+07|0|0.01-10.00|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1149292800|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164570|63MOONS|JM|0|4.60785370000000E+07|0|0.01-5.00|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1168041600|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164581|63MOONS|LA|0|4.60785370000000E+07|0|4.58-10.68|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1152316800|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164582|63MOONS|LS|0|4.60785370000000E+07|0|4.58-10.68|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1152316800|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164573|63MOONS|MA|0|4.60785370000000E+07|0|0.01-5.00|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1141430400|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164577|63MOONS|MJ|0|4.60785370000000E+07|0|0.01-10.00|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1146873600|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164578|63MOONS|ML|0|4.60785370000000E+07|0|0.01-10.00|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1146873600|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164574|63MOONS|MM|0|4.60785370000000E+07|0|0.01-5.00|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1141430400|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164589|63MOONS|ND|0|4.60785370000000E+07|0|7.52-17.56|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1162598400|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164590|63MOONS|NJ|0|4.60785370000000E+07|0|7.52-17.56|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1162598400|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164588|63MOONS|OD|0|4.60785370000000E+07|0|6.83-15.93|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1160179200|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164587|63MOONS|ON|0|4.60785370000000E+07|0|6.83-15.93|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1160179200|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164586|63MOONS|SN|0|4.60785370000000E+07|0|5.96-13.92|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1157155200|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
164585|63MOONS|SO|0|4.60785370000000E+07|0|5.96-13.92|1|0|2|0|2|0|2|0|1|1|63 MOONS TECHNOLOGIES LTD|0|803692800|0|1157155200|31543|803692800|0|0|1158710400|0|0|0|0|1|1|0|1158883200|1159401600|0|0|0|0|1|0|SYMBOL CHANGE|1180204305|N|200|INE111B01023|0|0
161497|8KMILES|01|0|3.05176050000000E+07|0|103.19-240.79|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1168041600|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|1|1
161498|8KMILES|02|0|3.05176050000000E+07|0|112.57-262.67|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1170460800|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|1|1
161499|8KMILES|03|0|3.05176050000000E+07|0|0.01-5.00|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1141430400|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|0|0
161500|8KMILES|04|0|3.05176050000000E+07|0|11.72-27.36|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1144454400|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|1|1
161501|8KMILES|05|0|3.05176050000000E+07|0|21.11-49.25|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1146873600|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|1|1
161502|8KMILES|06|0|3.05176050000000E+07|0|30.49-71.13|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1149292800|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|1|1
161503|8KMILES|07|0|3.05176050000000E+07|0|42.22-98.50|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1152316800|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|1|1
